"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Lynn Slowinski","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 26, 2021","United States","Too expensive. I can get the same product for about $16.00 elsewhere.","","price","","https://www.amazon.com/gp/profile/amzn1.account.AGNQNBKBU7WVE475Y2EOPR2TCWPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=141&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R1RL4I9PS9W7S9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","HB","","Verified Purchase","Size: 120 Count (Pack of 1) | Style: Extra Strength","B00OJMZSWU","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B00OJMZSWU/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 12, 2021","United States","These are easy to chew and have a great flavor and allow me to fall into a deeper sleep than I have been able to previously.","","Relief!!!","","https://www.amazon.com/gp/profile/amzn1.account.AHMMHHPSBSZOCKDXBCDPRPFWHVJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=120&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R1PZITTY6IW9TO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Amazon Customer","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 17, 2021","United States ","Take two of these and I’m sleeping in 10 mins","","Really works !","","https://www.amazon.com/gp/profile/amzn1.account.AFFXHISSXQEWBN6DDAKWQYJRFM4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=160&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R3DXKOJ2UCKDK9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Amazon Customer","","Verified Purchase","Size: 50 Count (Pack of 1) | Style: Kids","B0857XCFG5","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B0857XCFG5/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","February 17, 2021","United States","These are the best brand of melatonin gummies we have tried. Definitely recommend. I was worried about the flavor but my daughter really likes it even though she doesn’t eat peaches.","","Yummy and effective","","https://www.amazon.com/gp/profile/amzn1.account.AFDFGCFC6T6MQ2PYDCNEJ5K4ERYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=106&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R3MVQ8BZW4R8Y1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Daniel graham","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 02, 2020","United States","I started off with the more expensive trendy brand and it worked great but it went quick so I decided to try these since they were double the melatonin and half the price! Love them! We are on our third bottle!","","I give them a ten! ✋🏼🤚🏼And 👍🏻👍🏻","1","https://www.amazon.com/gp/profile/amzn1.account.AHOOGYMPT6ZZBF3TJNO2ILIXCFMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=141&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R3DC1QKC0ZKFH2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Mrs_White41710","","Verified Purchase","Size: 120 Count (Pack of 1) | Style: Extra Strength","B00OJMZSWU","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B00OJMZSWU/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","July 20, 2021","United States ","I was very hopeful that these gummies would help me get to sleep and stay asleep….I was wrong. The first night I took them (7/7/21) did help me fall asleep , stay asleep through the night and I did wake in the morning refreshed. However, the next night I took them at the same time as the night before and I only slept for 2 hours and then was not able to go back to sleep which caused me to be very sleepy the entire day. I work from home but due to no sleep I kept nodding off at my desk ☹️ I thought I wold try them again the next night and the same thing happened, no sleep and very sleepy during the day. I now have this bottle of melatonin gummies that I can’t take and I can’t return them. I’m not a happy camper!!!","","MelaNOnin…did not help at all","","https://www.amazon.com/gp/profile/amzn1.account.AEBIPJEPM5YL6B2GOG6PJDBCEBDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=148&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R3US9Q2RZ0W00H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Anya","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 01, 2021","United States ","Puts me to sleep like a baby, just as long as I know I have 6-8 hours to sleep. And with constant addiction to electronics, this is perfect solution when sleep doesn’t to materialize.","","Sleep like a baby","","https://www.amazon.com/gp/profile/amzn1.account.AETM45W7ELS52SYI47FVR3HW3EBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=80&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R7LB0S2WCPZ51/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Mike O","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","July 04, 2022","United States ","These used to have good flavor, even though it is artificial. They don't know. I would not recommend this product. Go to Target and get something else instead for the short term.","","Tastes like plain flavored cough syrup","","https://www.amazon.com/gp/profile/amzn1.account.AEYAM2NFMNBKBP3FZLZCOB6P2XTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=35&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R1O2QWR0LVBUKW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","richard darby","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 08, 2022","United States","Chewy are better than pills. Easy to chew. Light flavor. Eat an hour before bed. I’m Shift worker. These r my goto. Thank u","","Best melatonin Cheney I’ve found on market for best proceprice. My go to as a shift worker","2","https://www.amazon.com/gp/profile/amzn1.account.AGULXAX6NGH6FB7KGJ4BF2NSATPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/RZN43RSMNG2YI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","LISETTE","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 15, 2021","United States","No llego nunca el producto, y pedí reemplazarlo y me devolvieron el dinero.","","Jamás llego","","https://www.amazon.com/gp/profile/amzn1.account.AHI3BT6Q6AN2P4JXJARBZ6VK6K2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=90&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R1DRPQHVZP1GIL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Leezer","","Verified Purchase","Size: 120 Count (Pack of 1) | Style: Extra Strength","B00OJMZSWU","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B00OJMZSWU/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","July 30, 2018","United States","Arrived as expected. Because I read on my computer until bedtime, melatonin is my go-to at lights out. I've tried several brands, and these little gummys do the trick like no other. Have purchased more than once and will continue to purchase. For me, they're the best I've found!","","and these little gummys do the trick like no other","","https://www.amazon.com/gp/profile/amzn1.account.AE5KYKRYAQZYZBNZH7C43M6TV4UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=193&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R2TPWC8VEJFBUR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Goose","","Verified Purchase","Size: 120 Count (Pack of 1) | Style: Extra Strength","B00OJMZSWU","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B00OJMZSWU/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","June 15, 2018","United States ","Worked as expected and they don't taste bad to me. I was taking melatonin pills but they got to where they had no effect on me, so I decided to try gummies. I was needing something to help me adjust to my new work schedule, and these seem to be doing the trick. I completely chew up 2 30 minutes before I'd like to be asleep, and within 30 minutes to 1 hour I'm passed smooth out. I typically wake up after 5 hours needing to use the bathroom, but once I lay back down I fall right back asleep and stay asleep until my alarm goes off when I need to wake up.","","Worked as expected and they don't taste bad to me.","1","https://www.amazon.com/gp/profile/amzn1.account.AEVEMNVP7GZQCYBXGY5HSXY4BQ4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=80&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R2X0VUBK86TDXD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Kathy D","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 19, 2021","United States ","Flavorful and works within a couple of hours for me!","","Works for me","","https://www.amazon.com/gp/profile/amzn1.account.AGAFD4WNF2EZ54NTH67VLISBGUYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=157&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R1U49H63EU97CW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Jenne Nelson","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","June 18, 2021","United States ","I take 2 gummed and fall asleep within 30 minutes and sleep well.","","The product itself is good. I'm upset because it arrived melted inside, just one big clump.","","https://www.amazon.com/gp/profile/amzn1.account.AEPAKVNYU4SS3DZARGLJHE46M3FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=165&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R3GY0WF3NJCFHK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","U2","","Verified Purchase","Size: 120 Count (Pack of 1) | Style: Extra Strength","B00OJMZSWU","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B00OJMZSWU/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","May 07, 2017","United States","Decent taste but consistency is unusual. Not traditional 'gummy'. More like biting into silly putty (yes, as a child I bit into lots of silly putty, which could explain my current condition). Texture aside, it does seem to work for me. But I might go back to a different flavor next time.","","Good - not great","4","https://www.amazon.com/gp/profile/amzn1.account.AFYIW7L22UFSZKEKTNGVIF5IVDPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=144&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R2EQ81I72ZTIVR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","SC Resident","","Verified Purchase","Size: 120 Count (Pack of 1) | Style: Extra Strength","B00OJMZSWU","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B00OJMZSWU/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 18, 2021","United States ","Work well even after only one use.","","Good sleep","","https://www.amazon.com/gp/profile/amzn1.account.AEEYVYP5ZFISTPBUDKYWYVHYPIVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=190&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R3UD8YCAHJLVZB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Megan","","Verified Purchase","Size: 140 Count (Pack of 1) | Style: Regular Strength","B00NMFUWIU","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B00NMFUWIU/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 30, 2020","United States","These are def the best for value and taste. They put me to sleep about 30 minutes after taking them.","","Good value and taste","","https://www.amazon.com/gp/profile/amzn1.account.AFPQRRTA4EKTZYICMCAJLU7E7JQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=140&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R368DIOI66AREL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Johnnie B","","Verified Purchase","Size: 120 Count (Pack of 1) | Style: Extra Strength","B00OJMZSWU","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B00OJMZSWU/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 15, 2022","United States","I been having a hard time sleeping for a while. With this i some times get a good night of restful sleep. That being said it takes a while to kick in it happens when I'm in deep thought. I kid you not I was trying to remember the name of the band who made the song sweep the fire(rage against machine btw) and I woke up 2 hours later.","","It sneaks up on you","1","https://www.amazon.com/gp/profile/amzn1.account.AF3STNNKWFBJRS3SRKJSSCIE77DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R16PEJF2IYQJU7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Ryan N.","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 24, 2021","United States ","Not all gummies are equal...Have been using melatonin for years now but just purchased this one to change it up and it works so much faster. Would recommend to anyone looking for a better tasting alternative for kids.","","Great tasting","","https://www.amazon.com/gp/profile/amzn1.account.AFCLKF4QMAXPTIO323YIMTE6BMYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=88&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/RZOF4W1DZVBVS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","SpiritJourney","","Verified Purchase","Size: 140 Count (Pack of 1) | Style: Regular Strength","B00NMFUWIU","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B00NMFUWIU/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 30, 2019","United States ","I love gummies so I love this product. I take two 30 minutes before I go to bed and it helps me fall asleep and stay asleep. Other melatonin products have caused me to feel woozy at night when I would get up to go the bathroom - but not this. If I get up in the middle of the night, I can go right back to bed and fall asleep.","","Love Gummies and sleeping well","","https://www.amazon.com/gp/profile/amzn1.account.AHWW7MOCR5OYWQG2QBQATOXPCZMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=119&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R3VBOXY2399PYQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","KHuge","","Verified Purchase","Size: 120 Count (Pack of 1) | Style: Extra Strength","B00OJMZSWU","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B00OJMZSWU/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","June 08, 2018","United States ","This works as advertised. Take a couple and within 30 minutes you’re quite drowsy. My wife, who is much smaller than me, can only take one on weekdays as two will make her too sluggish at work. Please note that they have not been very effective taking them on successive days.","","Take two as a shortcut to la la land","","https://www.amazon.com/gp/profile/amzn1.account.AEH3SZDJAS3TLRSHZLMIWCCP3ILQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=189&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R3M4SIG4IAHBX1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Deanna Wenner","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 08, 2022","United States","I liked Everything","","Delicious","","https://www.amazon.com/gp/profile/amzn1.account.AEI5BFIVN2DJB767XUA6E4SU3ULQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=17&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R2Q4G2RJHLK9HC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
